[HEADER]TICK,EPISODE,BAR_POS,FISH_POS,REWARD,FORCE,Q_HOLD,EPSILON,TD_ERROR
[DATA]366,4,53.8956,455.1500,-20.0627,-20.4602,5.1086,0.45794812,-1.5000
[DATA]367,4,53.8956,455.1500,-20.0627,0.0000,0.0000,0.45792522,-6.3443
[DATA]368,4,53.8956,455.1500,-20.0627,0.0000,0.0000,0.45790233,-8.0312
[DATA]369,4,53.8956,455.1500,-20.0627,-20.4602,5.1786,0.45787943,-5.7869
[DATA]370,4,53.8956,455.1500,-20.0627,-20.4602,5.1786,0.45785654,-1.2671
[DATA]371,4,53.8956,455.1500,-20.0627,0.0000,0.0000,0.45783364,-1.9261
[DATA]372,4,53.8956,455.1500,-20.0627,-20.4602,5.2486,0.45781075,-19.3360
[DATA]373,4,53.8956,455.1500,-20.0627,-20.4602,5.2486,0.45778786,-13.2890
[DATA]374,4,53.8956,455.1500,-20.0627,-20.4602,5.2836,0.45776497,-5.8462
[DATA]375,4,53.8956,455.1500,-20.0627,-20.4602,5.3186,0.45774208,-12.5097
[DATA]376,4,53.8956,455.1500,-20.0627,0.0000,0.0000,0.45771920,-4.5284
[DATA]377,4,53.8956,455.1500,-20.0627,0.0000,0.0000,0.45769631,-20.2840
[DATA]378,4,53.8956,455.1500,-20.0627,0.0000,0.0000,0.45767343,-14.0702
[DATA]379,4,53.8956,455.1500,-20.0627,-20.4602,5.2505,0.45765054,-4.5703
[DATA]380,4,53.8956,455.1500,-20.0627,0.0000,0.0000,0.45762766,-1.2916
[DATA]381,4,53.8956,455.1500,-20.0627,-20.4602,5.0546,0.45760478,-2.0731
[DATA]382,4,53.8956,455.1500,-20.0627,0.0000,0.0000,0.45758190,-16.0252
[DATA]383,4,53.8956,455.1500,-20.0627,0.0000,0.0000,0.45755902,-20.6200
[DATA]384,4,53.8956,455.1500,-20.0627,0.0000,0.0000,0.45753614,-6.6458
[DATA]385,4,53.8956,455.1500,-20.0627,-20.4602,4.9781,0.45751326,-8.9743
[DATA]386,4,53.8956,455.1500,-20.0627,-20.4602,4.9781,0.45749039,-7.8451
[DATA]387,4,53.8956,455.1500,-20.0627,-20.4602,4.9017,0.45746751,-3.1253
[DATA]388,4,53.8956,455.1500,-20.0627,-20.4602,4.8252,0.45744464,-6.2730
[DATA]389,4,53.8956,455.1500,-20.0627,-20.4602,4.7487,0.45742177,-2.1905
[DATA]390,4,53.8956,455.1500,-20.0627,-20.4602,4.8114,0.45739890,-2.4296
[DATA]391,4,53.8956,455.1500,-20.0627,-20.4602,4.8764,0.45737603,-2.8725
[DATA]392,4,53.8956,455.1500,-20.0627,-20.4602,4.9413,0.45735316,-1.3279
[DATA]393,4,53.8956,455.1500,-20.0627,-20.4602,5.0062,0.45733029,-14.6512
[DATA]394,4,53.8956,455.1500,-20.0627,-20.4602,5.0712,0.45730742,-0.4975
[DATA]395,4,53.8956,455.1500,-20.0627,-20.4602,5.1361,0.45728456,0.4418
[DATA]396,4,53.8956,455.1500,-20.0627,-20.4602,5.2010,0.45726170,-20.2426
[DATA]397,4,53.8956,455.1500,-20.0627,0.0000,0.0000,0.45723883,-0.6346
[DATA]398,4,53.8956,455.1500,-20.0627,-20.4602,5.3309,0.45721597,-14.8517
[DATA]399,4,53.8956,455.1500,-20.0627,-20.4602,5.3959,0.45719311,-15.3017
[DATA]400,4,53.8956,455.1500,-20.0627,-20.4602,5.4608,0.45717025,-3.0543
[DATA]401,4,53.8956,455.1500,-20.0627,-20.4602,5.5257,0.45714739,-3.0119
[DATA]402,4,53.8956,455.1500,-20.0627,-20.4602,5.5907,0.45712453,-2.3431
[DATA]403,4,53.8956,455.1500,-20.0627,-20.4602,5.6556,0.45710168,-2.6352
[DATA]404,4,53.8956,455.1500,-20.0627,-20.4602,5.7205,0.45707882,-7.3610
[DATA]405,4,53.8956,455.1500,-20.0627,-20.4602,5.7855,0.45705597,-4.4007
[DATA]406,4,53.8956,455.1500,-20.0627,-20.4602,5.8504,0.45703312,-1.7409
[DATA]407,4,53.8956,455.1500,-20.0627,0.0000,0.0000,0.45701026,-9.2534
[DATA]408,4,53.8956,455.1500,-20.0627,-20.4602,5.9803,0.45698741,-19.3919
[DATA]409,4,53.8956,455.1500,-20.0627,-20.4602,5.9803,0.45696456,-5.9190
[DATA]410,4,53.8956,455.1500,-20.0627,-20.4602,6.0452,0.45694172,-10.0811
[DATA]411,4,53.8956,455.1500,-20.0627,-20.4602,6.1102,0.45691887,-2.0960
[DATA]412,4,53.8956,455.1500,-20.0627,0.0000,0.0000,0.45689602,-1.7674
[DATA]413,4,53.8956,455.1500,-20.0627,-20.4602,6.2400,0.45687318,-1.1527
